0.20454,0.11851,0.098081,0.18316,0.18504,0.24572,0.21032,0.23044,0.17947
0.044229,0.028767,0.033046,0.054522,0.056624,0.06626,0.055928,0.057925,0.035434
0.02409,0.018501,0.032759,0.042732,0.045532,0.04771,0.026557,0.026817,0.015902
0.016955,0.015625,0.024319,0.035685,0.03936,0.045621,0.019703,0.018511,0.016
0.02276,0.016915,0.022487,0.030829,0.029744,0.033483,0.016432,0.012438,0.010839
0.010146,0.01838,0.022888,0.026074,0.027448,0.028609,0.012598,0.012169,0.0070422
0.01959,0.0094377,0.01819,0.019684,0.020903,0.019067,0.012898,0.0091154,0.0065071
0.013242,0.014892,0.019298,0.020213,0.020284,0.025149,0.0053197,0.0090676,0.0085321
0.013335,0.0094964,0.013513,0.01854,0.015608,0.019022,0.0078605,0.005296,0.0053027
